id,lang,name,summary,introduction,open_time,district,address,tel,fax,lat,long,services,category,consume,update_time
1556,zh-tw,阿銘鱔魚意麵,"根據漢藥草記載，鱔魚含有豐富的鐵質和鈣質，頗有補血、強身的作用。所以很受青、壯年人的喜愛。本店已在台南開業十多年了，店內賣的不只有鱔魚、花枝、活魷魚，另有麻油腰只，因店面離台南成大醫院很近，故麻油腰只也成了許多產婦的最佳補品。 
炒鱔魚好吃的絕活：新鮮的鱔魚、大火快炒的技巧、火候的拿捏及調味料的搭配是好吃的四大拿手絕活。 
鱔魚的作法：先爆香蒜頭、洋蔥再放入鱔魚快炒，再加入烏醋、高湯、鹽、米酒等調味料，大火快炒至熟即可起鍋食用，再配合香Q滑潤的意麵，嚐一口真是夠味，一碗貨真價實的鱔魚意麵，只賣70元喔！要",根據漢藥草記載，鱔魚含有豐富的鐵質和鈣質，頗有補血、強身的作用。所以很受青、壯年人的喜愛。本店已在台南開業十多年了，店內賣的不只有鱔魚、花枝、活魷魚，另有麻油腰只，因店面離台南成大醫院很近，故麻油腰只也成了許多產婦的最佳補品。 炒鱔魚好吃的絕活：新鮮的鱔魚、大火快炒的技巧、火候的拿捏及調味料的搭配是好吃的四大拿手絕活。 鱔魚的作法：先爆香蒜頭、洋蔥再放入鱔魚快炒，再加入烏醋、高湯、鹽、米酒等調味料，大火快炒至熟即可起鍋食用，再配合香Q滑潤的意麵，嚐一口真是夠味，一碗貨真價實的鱔魚意麵，只賣70元喔！要,週一~週日17:00–01:30,北區,704 臺南市北區開元路192號,+886-6-2353847,,23.00731,120.22037,,地方小吃、麵食醬料、中式美食,美食,2022-02-02 12:03:23
1557,zh-tw,億達食品企業有限公司,採用台灣台南特選金鑽17號鳳梨與純麥芽，保留湯汁，經5小時熬煮而成的純鳳梨醬，富含纖維及果香，自然回甘，未經人工漂白，果肉呈現暗褐色纖維。,採用台灣台南特選金鑽17號鳳梨與純麥芽，保留湯汁，經5小時熬煮而成的純鳳梨醬，富含纖維及果香，自然回甘，未經人工漂白，果肉呈現暗褐色纖維。,週一~週五08:00–17:30，週六~週日休息,永康區,710 臺南市永康區環工路15號之3,+886-6-2012853,,23.04799,120.27437,,甜點糕餅、伴手好禮,美食,2021-03-04 12:01:58
1558,zh-tw,王西勢食品行,"水果餅的內餡含有水果果醬和綜合果汁，因此稱為水果餅。然而不同的店家會有不同的作法，像是較現代化的西點餅坊會採用橘子皮和水果果汁，但口味都是差不多的，也一定會放入和水果有關的東西。在當地也會把它稱作水餅。 
古早的水果餅和現在的水果餅成分不太相同。傳統式的水果餅成分為高筋麵粉、素食油、蕃薯泥、麥壽膏、水果原汁、特 砂糖。沒有外加防腐劑，因此保存的時間較短；現代的水果餅口味較符合一般年輕人，主要的原料是橘子皮、水果果汁、麵粉。另外在包裝外袋放入防腐劑，增加保存時間。",水果餅的內餡含有水果果醬和綜合果汁，因此稱為水果餅。然而不同的店家會有不同的作法，像是較現代化的西點餅坊會採用橘子皮和水果果汁，但口味都是差不多的，也一定會放入和水果有關的東西。在當地也會把它稱作水餅。 古早的水果餅和現在的水果餅成分不太相同。傳統式的水果餅成分為高筋麵粉、素食油、蕃薯泥、麥壽膏、水果原汁、特 砂糖。沒有外加防腐劑，因此保存的時間較短；現代的水果餅口味較符合一般年輕人，主要的原料是橘子皮、水果果汁、麵粉。另外在包裝外袋放入防腐劑，增加保存時間。,週一~週日09:00–21:00,永康區,710 臺南市永康區富強路一段326號,+886-6-2058563,,23.02022,120.27543,,甜點糕餅、飲料冰品,美食,2021-03-04 12:01:59
1559,zh-tw,喜多鄉味肉粽,月桃葉特殊香味，聞起來令人食指大動，香Q的米粒，與精選的上肉爆香料，肉粽的好滋味令人垂涎。遵古製法的碗粿，口感綿密，搭配精製肉燥，傳統美味一一湧現。,月桃葉特殊香味，聞起來令人食指大動，香Q的米粒，與精選的上肉爆香料，肉粽的好滋味令人垂涎。遵古製法的碗粿，口感綿密，搭配精製肉燥，傳統美味一一湧現。,週二~週日05:30–11:00，週一休息,永康區,710 臺南市永康區中山北路50號,+886-6-2722357,,23.0261,120.25858,,地方小吃、中式美食,美食,2018-12-13 15:41:57
1560,zh-tw,阿麗阿珍花生糖,永康區大灣賣的花生糖口味最特殊，有別於硬梆梆的花生糖。 大灣花生糖是永康最具代表性的特產，口味有多種，花生酥、花生糖 ，甜Ｑ不沾牙，外軟內脆，愈嚼愈香甜。純手工製作的花生糖，在材料選擇上是未曝曬新鮮或煮熟的花生，糖的主要原料是低甜度的麥芽 糖和上選砂糖，用爐火煮一百分鐘，且必須不停的攪拌，等它冷卻後再自然風乾，切片包裝後即是風味十足的花生糖。,永康區大灣賣的花生糖口味最特殊，有別於硬梆梆的花生糖。 大灣花生糖是永康最具代表性的特產，口味有多種，花生酥、花生糖 ，甜Ｑ不沾牙，外軟內脆，愈嚼愈香甜。純手工製作的花生糖，在材料選擇上是未曝曬新鮮或煮熟的花生，糖的主要原料是低甜度的麥芽 糖和上選砂糖，用爐火煮一百分鐘，且必須不停的攪拌，等它冷卻後再自然風乾，切片包裝後即是風味十足的花生糖。,週一~週日08:00–18:00,永康區,710 臺南市永康區民族路328號,+886-6-2713886,,23.00754,120.26754,,地方小吃、伴手好禮,美食,2018-12-13 15:41:57
1561,zh-tw,大灣阿茂阿豪花生糖,永康區大灣賣的花生糖口味最特殊，有別於硬梆梆的花生糖。 大灣花生糖是永康最具代表性的特產，口味有多種，花生酥、花生糖 ，甜Ｑ不沾牙，外軟內脆，愈嚼愈香甜。純手工製作的花生糖，在材料選擇上是未曝曬新鮮或煮熟的花生，糖的主要原料是低甜度的麥芽 糖和上選砂糖，用爐火煮一百分鐘，且必須不停的攪拌，等它冷卻後再自然風乾，切片包裝後即是風味十足的花生糖。,永康區大灣賣的花生糖口味最特殊，有別於硬梆梆的花生糖。 大灣花生糖是永康最具代表性的特產，口味有多種，花生酥、花生糖 ，甜Ｑ不沾牙，外軟內脆，愈嚼愈香甜。純手工製作的花生糖，在材料選擇上是未曝曬新鮮或煮熟的花生，糖的主要原料是低甜度的麥芽 糖和上選砂糖，用爐火煮一百分鐘，且必須不停的攪拌，等它冷卻後再自然風乾，切片包裝後即是風味十足的花生糖。,,永康區,710 臺南市永康區民族路320號,+886-6-2050071,,23.00752,120.26763,,地方小吃、伴手好禮,美食,2021-03-04 12:01:59
1563,zh-tw,陳記大灣粿仔,由於「粿仔」的製法特殊，口味大眾化，立刻抓住食客的胃口，很快地打出知名度來，口耳相傳成為大灣地區特色小吃。,由於「粿仔」的製法特殊，口味大眾化，立刻抓住食客的胃口，很快地打出知名度來，口耳相傳成為大灣地區特色小吃。,週一~週日14:30~18:30,永康區,710 臺南市永康區大灣路243號,+886-931-154091,,23.00691,120.26765,,地方小吃、麵食醬料、中式美食,美食,2021-03-04 12:01:59
1564,zh-tw,施家羊肉,施家羊肉在歸仁公有市場內經營四十多年，屬於老字號的小吃攤，提供的羊肉料理種類單純，肉質鮮美且份量十足，店內招牌的當歸羊肉湯，湯頭特殊，濃郁的湯頭更是以多種漢藥合成的獨家配方加以熬煮，入口甘甜，不油不澀，是廣受顧客喜愛的大眾口味，另以傳統材料烹調的羊肉麵線、米粉、炒飯等料理也頗受歡迎，施家羊肉攤曾於民國九十七年獲南瀛美食認證，並獲選為經濟部的台灣市集大師，被認為是「名攤之光」，99年〉底再獲經濟部三星級的樂活市集名攤，是前台南縣唯一的三星級市集名攤，展現老字號羊肉攤的實力。,施家羊肉在歸仁公有市場內經營四十多年，屬於老字號的小吃攤，提供的羊肉料理種類單純，肉質鮮美且份量十足，店內招牌的當歸羊肉湯，湯頭特殊，濃郁的湯頭更是以多種漢藥合成的獨家配方加以熬煮，入口甘甜，不油不澀，是廣受顧客喜愛的大眾口味，另以傳統材料烹調的羊肉麵線、米粉、炒飯等料理也頗受歡迎，施家羊肉攤曾於民國九十七年獲南瀛美食認證，並獲選為經濟部的台灣市集大師，被認為是「名攤之光」，99年〉底再獲經濟部三星級的樂活市集名攤，是前台南縣唯一的三星級市集名攤，展現老字號羊肉攤的實力。,週一~週日06:30–13:00,歸仁區,711 臺南市歸仁區復興路76號,+886-6-2305563,,22.96545,120.29628,,地方小吃、中式美食,美食,2021-03-04 12:01:59
1565,zh-tw,謝清受蚵仔粥,「蚵仔粥」應是海口地方的特色小吃，但在歸仁市場內有家「蚵仔粥」，卻有近五十年的販賣歷史，一直為歸仁鄉親所讚賞，那就是「謝清受蚵仔粥」 。,「蚵仔粥」應是海口地方的特色小吃，但在歸仁市場內有家「蚵仔粥」，卻有近五十年的販賣歷史，一直為歸仁鄉親所讚賞，那就是「謝清受蚵仔粥」 。,週一~週日05:30–12:00,歸仁區,711 臺南市歸仁區中山路一段513號,+886-6-2304101,,22.96629,120.2975,,地方小吃、中式美食,美食,2018-12-13 15:41:57
1567,zh-tw,銘記煎粿,銘記煎粿仔之所以受鄉親喜愛，經濟實惠是原因，吃個飽所費不多。尤其黃老闆堅持依循古法製作，口味道地，粿香迷人，既不含硼砂，也不放防腐劑，令人吃安心，才是令鄉親抗拒不了誘惑的主因。,銘記煎粿仔之所以受鄉親喜愛，經濟實惠是原因，吃個飽所費不多。尤其黃老闆堅持依循古法製作，口味道地，粿香迷人，既不含硼砂，也不放防腐劑，令人吃安心，才是令鄉親抗拒不了誘惑的主因。,週一~週六06:00–20:30，週日休息,歸仁區,711 臺南市歸仁區復興路76號,+886-6-2303755,,22.96545,120.29628,,地方小吃、麵食醬料、中式美食,美食,2021-03-04 12:02:00
1570,zh-tw,一心山羊肉,新化區大坑里山區的養羊人家，每屆秋冬，均有「燻補」的習慣。「燻補」就是用山羊與漢藥材燻製而成的「燻羊肉」，具補血、強身的療效。由於社會變遷及生活環境的改變，大坑山區「燻補」已不盛行，而燻製法亦逐漸失傳，唯一心羊肉店仍保留古法，嘉惠廣大客戶。 「一心羊肉店」販賣項目有當歸羊肉、麵線羊肉、麵線拌羊油、炒羊肉、羊肉湯等，與一般羊肉店並無二致，然獨一無二燻製古風推出後，立即造成轟動，大家口耳相傳的結果，食客絡繹不絕於途，「燻羊肉」一躍而成為新化地區的特色小吃。,新化區大坑里山區的養羊人家，每屆秋冬，均有「燻補」的習慣。「燻補」就是用山羊與漢藥材燻製而成的「燻羊肉」，具補血、強身的療效。由於社會變遷及生活環境的改變，大坑山區「燻補」已不盛行，而燻製法亦逐漸失傳，唯一心羊肉店仍保留古法，嘉惠廣大客戶。 「一心羊肉店」販賣項目有當歸羊肉、麵線羊肉、麵線拌羊油、炒羊肉、羊肉湯等，與一般羊肉店並無二致，然獨一無二燻製古風推出後，立即造成轟動，大家口耳相傳的結果，食客絡繹不絕於途，「燻羊肉」一躍而成為新化地區的特色小吃。,週一~週日11:00–14:00、17:00–20:30,新化區,712 臺南市新化區中興路810號,+886-6-5900421,,23.0346,120.30944,,麵食醬料、中式美食,美食,2021-03-04 12:02:00
1571,zh-tw,瓜瓜園地瓜生態故事館(觀光工廠),新化區位於北迴歸線以南，農產資源豐富，其中又以地瓜、竹筍及鳳梨最為出名，新化區公所將這三項農產品定名為「新化三寶」。地瓜早期多為飼料用，新化地區因氣候、地質、農民技術等條件佳。新化區農會為重振「地瓜王國」雄風，16年前輔導農民成立食用甘藷產銷班，打出「瓜瓜園」甘薯美食農業品牌，從單一薯條材料衍生出近廿種產品，包括保留傳統鄉土味，又多了便利性的冰烤地瓜，入口香Ｑ鬆軟，冰吃或熱吃都令人回味無窮，加牛奶更是早餐絕配，是最暢銷的產品。還有可以吃到顆粒及地瓜原味的蕃薯冰棒、黃金甘藷丸、蕃薯竹筍包、珍珠丸、黑金蕃薯、,新化區位於北迴歸線以南，農產資源豐富，其中又以地瓜、竹筍及鳳梨最為出名，新化區公所將這三項農產品定名為「新化三寶」。地瓜早期多為飼料用，新化地區因氣候、地質、農民技術等條件佳。新化區農會為重振「地瓜王國」雄風，16年前輔導農民成立食用甘藷產銷班，打出「瓜瓜園」甘薯美食農業品牌，從單一薯條材料衍生出近廿種產品，包括保留傳統鄉土味，又多了便利性的冰烤地瓜，入口香Ｑ鬆軟，冰吃或熱吃都令人回味無窮，加牛奶更是早餐絕配，是最暢銷的產品。還有可以吃到顆粒及地瓜原味的蕃薯冰棒、黃金甘藷丸、蕃薯竹筍包、珍珠丸、黑金蕃薯、,週一~週日09:00~17:00,新化區,712 臺南市新化區台南市新化區中正路65-1號,+886-6-5902966,,23.0262694,120.3083593,,地方小吃、麵食醬料、中式美食,美食,2022-08-24 12:01:00
1572,zh-tw,東發號春捲,東發號肉粿仔，以精選再來米蕃薯粉等作成粿皮，包以絞肉、蔥酥及調味料等內餡，以傳統蒸籠炊熟，成為香噴可口肉粿。另亦販賣米糕、肉羹，頗受歡迎。,東發號肉粿仔，以精選再來米蕃薯粉等作成粿皮，包以絞肉、蔥酥及調味料等內餡，以傳統蒸籠炊熟，成為香噴可口肉粿。另亦販賣米糕、肉羹，頗受歡迎。,週二~週日06:00–20:45，週一休息,新化區,712 臺南市新化區信義街239號(新化市場內),+886-6-5900300,,23.03486,120.30794,,地方小吃、麵食醬料、中式美食,美食,2018-12-13 15:41:57
